unique_ID_1,snap_wave1,imputed_snap_wave1,snap_wave2,imputed_snap_wave2,snap_wave3,imputed_snap_wave3,wave ID,marital status,sex,hispanic origin,race,education,citizenship,snap,employment,state,age,imputed_snap
038552037018_101,Not SNAP covered,FALSE,Not SNAP covered,FALSE,Not SNAP covered,FALSE,4,Widowed,Female,Non hispanic,White,Postgraduate degree,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Alabama,72,FALSE
038552037552_101,Not SNAP covered,FALSE,Not SNAP covered,FALSE,Not SNAP covered,FALSE,4,Widowed,Female,Non hispanic,White,Less than high school,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Alabama,77,TRUE
038552037552_102,Not SNAP covered,FALSE,Not SNAP covered,FALSE,Not SNAP covered,FALSE,4,Divorced,Male,Non hispanic,White,Less than high school,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Alabama,49,FALSE
038552625189_101,Not SNAP covered,FALSE,Not SNAP covered,FALSE,Not SNAP covered,FALSE,4,Divorced,Female,Non hispanic,White,Postgraduate degree,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Alabama,61,FALSE
038552625751_101,Not SNAP covered,FALSE,Not SNAP covered,FALSE,Not SNAP covered,FALSE,4,Widowed,Female,Non hispanic,White,Some college,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Alabama,90,FALSE
038552662671_102,Not SNAP covered,FALSE,Not SNAP covered,FALSE,Not SNAP covered,FALSE,4,Divorced,Male,Non hispanic,White,Less than high school,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Alabama,64,FALSE
038552756198_101,SNAP covered,FALSE,SNAP covered,FALSE,SNAP covered,FALSE,4,Never married,Male,Non hispanic,Black,High school,US citizen,SNAP covered,"No job all month, no time on layoff and no time looking for work",Alabama,48,FALSE
038552756671_101,Not SNAP covered,FALSE,Not SNAP covered,FALSE,Not SNAP covered,FALSE,4,Widowed,Male,Non hispanic,Black,Less than high school,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Alabama,70,FALSE
038552847189_101,Not SNAP covered,FALSE,Not SNAP covered,FALSE,Not SNAP covered,FALSE,4,Widowed,Female,Non hispanic,Black,Less than high school,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Alabama,83,FALSE
038552847784_101,Not SNAP covered,FALSE,Not SNAP covered,FALSE,Not SNAP covered,FALSE,4,Divorced,Male,Non hispanic,Black,High school,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Alabama,61,FALSE
038552945061_101,Not SNAP covered,FALSE,Not SNAP covered,FALSE,Not SNAP covered,FALSE,4,Widowed,Male,Non hispanic,White,High school,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Alabama,61,FALSE
038552945189_101,Not SNAP covered,FALSE,Not SNAP covered,FALSE,Not SNAP covered,FALSE,4,Divorced,Female,Non hispanic,Black,Less than high school,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Alabama,60,FALSE
038552982671_101,Not SNAP covered,FALSE,Not SNAP covered,FALSE,Not SNAP covered,FALSE,4,Never married,Male,Non hispanic,Black,Some college,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Alabama,58,FALSE
038552982784_101,Not SNAP covered,FALSE,Not SNAP covered,FALSE,Not SNAP covered,FALSE,4,"Married, spouse present",Male,Non hispanic,Black,Bachelor's degree,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Alabama,42,FALSE
038552982784_102,Not SNAP covered,FALSE,Not SNAP covered,FALSE,Not SNAP covered,FALSE,4,"Married, spouse present",Female,Non hispanic,Black,Some college,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Alabama,46,FALSE
038552982784_103,Not SNAP covered,FALSE,Not SNAP covered,FALSE,Not SNAP covered,FALSE,4,Never married,Female,Non hispanic,Black,Some college,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Alabama,20,FALSE
038555049051_102,Not SNAP covered,FALSE,Not SNAP covered,FALSE,Not SNAP covered,FALSE,4,"Married, spouse present",Male,Non hispanic,White,Some college,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Virginia,71,FALSE
038555049051_103,Not SNAP covered,FALSE,Not SNAP covered,FALSE,Not SNAP covered,FALSE,4,"Married, spouse present",Female,Non hispanic,White,Bachelor's degree,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Virginia,64,FALSE
038555172876_101,Not SNAP covered,FALSE,Not SNAP covered,FALSE,Not SNAP covered,FALSE,4,Widowed,Female,Non hispanic,White,High school,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Virginia,54,FALSE
038555342031_101,Not SNAP covered,FALSE,Not SNAP covered,FALSE,Not SNAP covered,FALSE,4,"Married, spouse present",Male,Non hispanic,White,Some college,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Virginia,54,FALSE
038555342031_102,Not SNAP covered,FALSE,Not SNAP covered,FALSE,Not SNAP covered,FALSE,4,"Married, spouse present",Female,Non hispanic,White,High school,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Virginia,45,FALSE
038555342031_103,Not SNAP covered,FALSE,Not SNAP covered,FALSE,Not SNAP covered,FALSE,4,Never married,Female,Non hispanic,White,Some college,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Virginia,19,FALSE
038555342341_102,Not SNAP covered,FALSE,Not SNAP covered,FALSE,Not SNAP covered,FALSE,4,Never married,Male,Non hispanic,White,Some college,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Virginia,22,FALSE
038555406031_102,Not SNAP covered,FALSE,Not SNAP covered,FALSE,Not SNAP covered,FALSE,4,Never married,Male,Non hispanic,White,Bachelor's degree,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",District of Columbia,26,FALSE
038555406724_101,Not SNAP covered,FALSE,Not SNAP covered,FALSE,Not SNAP covered,FALSE,4,Divorced,Female,Non hispanic,Black,Bachelor's degree,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Virginia,59,FALSE
038555418341_101,Not SNAP covered,FALSE,Not SNAP covered,FALSE,Not SNAP covered,FALSE,4,Never married,Female,Non hispanic,White,Bachelor's degree,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",California,30,FALSE
038555597341_101,Not SNAP covered,FALSE,Not SNAP covered,FALSE,Not SNAP covered,FALSE,4,"Married, spouse present",Female,Non hispanic,White,Bachelor's degree,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Virginia,58,FALSE
038555597341_102,Not SNAP covered,FALSE,Not SNAP covered,FALSE,Not SNAP covered,FALSE,4,"Married, spouse present",Male,Non hispanic,White,Some college,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Virginia,64,FALSE
038555597724_101,Not SNAP covered,FALSE,Not SNAP covered,FALSE,Not SNAP covered,FALSE,4,Widowed,Female,Non hispanic,White,High school,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Virginia,90,FALSE
038555625051_101,Not SNAP covered,FALSE,Not SNAP covered,FALSE,Not SNAP covered,FALSE,4,Widowed,Male,Non hispanic,White,Postgraduate degree,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Virginia,83,FALSE
038555625555_101,Not SNAP covered,FALSE,Not SNAP covered,FALSE,Not SNAP covered,FALSE,4,Divorced,Male,Non hispanic,White,Some college,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Virginia,68,FALSE
038555849051_101,Not SNAP covered,FALSE,Not SNAP covered,FALSE,Not SNAP covered,FALSE,4,"Married, spouse present",Female,Non hispanic,White,Postgraduate degree,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Virginia,53,FALSE
038555849051_102,Not SNAP covered,FALSE,Not SNAP covered,FALSE,Not SNAP covered,FALSE,4,"Married, spouse present",Male,Non hispanic,White,Some college,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Virginia,54,FALSE
038555995031_101,Not SNAP covered,FALSE,Not SNAP covered,FALSE,Not SNAP covered,FALSE,4,"Married, spouse present",Female,Non hispanic,White,Postgraduate degree,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Virginia,36,FALSE
038555995031_102,Not SNAP covered,FALSE,Not SNAP covered,FALSE,Not SNAP covered,FALSE,4,"Married, spouse present",Male,Non hispanic,White,Bachelor's degree,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Virginia,37,FALSE
038555995051_101,Not SNAP covered,FALSE,Not SNAP covered,FALSE,Not SNAP covered,FALSE,4,Never married,Female,Non hispanic,Asian,Postgraduate degree,Non US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Virginia,48,FALSE
038610274473_101,Not SNAP covered,FALSE,Not SNAP covered,FALSE,Not SNAP covered,FALSE,4,"Married, spouse present",Male,Non hispanic,Black,Some college,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Virginia,51,FALSE
038610418051_101,Not SNAP covered,FALSE,Not SNAP covered,FALSE,Not SNAP covered,FALSE,4,"Married, spouse present",Female,Non hispanic,White,Postgraduate degree,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Virginia,58,FALSE
038610418051_102,Not SNAP covered,FALSE,Not SNAP covered,FALSE,Not SNAP covered,FALSE,4,"Married, spouse present",Female,Non hispanic,White,Postgraduate degree,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Virginia,57,FALSE
038610418051_103,Not SNAP covered,FALSE,Not SNAP covered,FALSE,Not SNAP covered,FALSE,4,Never married,Male,Non hispanic,White,Bachelor's degree,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Virginia,21,FALSE
038610418051_104,Not SNAP covered,FALSE,Not SNAP covered,FALSE,Not SNAP covered,FALSE,4,Never married,Female,Non hispanic,White,Bachelor's degree,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Virginia,18,FALSE
038610555901_101,Not SNAP covered,FALSE,Not SNAP covered,FALSE,Not SNAP covered,FALSE,4,"Married, spouse present",Female,Non hispanic,White,High school,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Virginia,59,FALSE
038610555901_102,Not SNAP covered,FALSE,Not SNAP covered,FALSE,Not SNAP covered,FALSE,4,"Married, spouse present",Male,Non hispanic,White,Postgraduate degree,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Virginia,60,FALSE
038610555901_104,Not SNAP covered,FALSE,Not SNAP covered,FALSE,Not SNAP covered,FALSE,4,Never married,Male,Non hispanic,White,High school,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Virginia,19,FALSE
038610597876_101,Not SNAP covered,FALSE,Not SNAP covered,FALSE,Not SNAP covered,FALSE,4,"Married, spouse present",Male,Non hispanic,Black,Postgraduate degree,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Virginia,66,FALSE
038610597876_102,Not SNAP covered,FALSE,Not SNAP covered,FALSE,Not SNAP covered,FALSE,4,"Married, spouse present",Female,Non hispanic,Black,Postgraduate degree,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Virginia,63,FALSE
038610860117_101,Not SNAP covered,FALSE,Not SNAP covered,FALSE,Not SNAP covered,FALSE,4,"Married, spouse present",Female,Non hispanic,White,Postgraduate degree,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Virginia,68,FALSE
038610860117_102,Not SNAP covered,FALSE,Not SNAP covered,FALSE,Not SNAP covered,FALSE,4,"Married, spouse present",Male,Non hispanic,White,Postgraduate degree,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Virginia,72,FALSE
038625037341_101,Not SNAP covered,FALSE,Not SNAP covered,FALSE,Not SNAP covered,FALSE,4,Divorced,Male,Non hispanic,White,Bachelor's degree,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Virginia,41,FALSE
038625037561_101,SNAP covered,FALSE,SNAP covered,FALSE,SNAP covered,FALSE,4,Never married,Female,Non hispanic,Black,Bachelor's degree,US citizen,SNAP covered,"No job all month, no time on layoff and no time looking for work",Virginia,37,FALSE
038625037561_102,SNAP covered,FALSE,SNAP covered,FALSE,SNAP covered,FALSE,4,Never married,Male,Non hispanic,Black,Less than high school,US citizen,SNAP covered,"No job all month, no time on layoff and no time looking for work",Virginia,18,FALSE
038625037561_103,SNAP covered,FALSE,SNAP covered,FALSE,SNAP covered,FALSE,4,Never married,Male,Non hispanic,Black,Less than high school,US citizen,SNAP covered,"No job all month, no time on layoff and no time looking for work",Virginia,18,FALSE
038625073031_103,Not SNAP covered,FALSE,Not SNAP covered,FALSE,Not SNAP covered,FALSE,4,"Married, spouse present",Male,Non hispanic,White,Bachelor's degree,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Virginia,30,FALSE
038625073561_101,Not SNAP covered,FALSE,Not SNAP covered,FALSE,Not SNAP covered,FALSE,4,Divorced,Female,Non hispanic,Black,Less than high school,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Virginia,74,FALSE
038625073876_101,Not SNAP covered,FALSE,Not SNAP covered,FALSE,Not SNAP covered,FALSE,4,Never married,Female,Non hispanic,White,Postgraduate degree,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Virginia,28,FALSE
038625073876_102,Not SNAP covered,FALSE,Not SNAP covered,FALSE,Not SNAP covered,FALSE,4,Never married,Female,Non hispanic,Black,Postgraduate degree,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Virginia,28,FALSE
038625276555_101,SNAP covered,FALSE,SNAP covered,FALSE,SNAP covered,FALSE,4,Never married,Female,Non hispanic,Black,High school,US citizen,SNAP covered,"With a job entire month, worked all weeks",Virginia,46,FALSE
038625285341_101,Not SNAP covered,FALSE,Not SNAP covered,FALSE,Not SNAP covered,FALSE,4,Divorced,Female,Non hispanic,White,Postgraduate degree,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Virginia,60,FALSE
038625285901_101,Not SNAP covered,FALSE,Not SNAP covered,FALSE,Not SNAP covered,FALSE,4,Divorced,Female,Non hispanic,Black,Postgraduate degree,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Virginia,61,FALSE
038625285901_102,Not SNAP covered,FALSE,Not SNAP covered,FALSE,Not SNAP covered,FALSE,4,Never married,Female,Non hispanic,Other,High school,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Virginia,21,FALSE
038625320051_101,Not SNAP covered,FALSE,Not SNAP covered,FALSE,SNAP covered,FALSE,4,Separated,Female,Non hispanic,White,High school,US citizen,SNAP covered,"With a job entire month, worked all weeks",Virginia,55,FALSE
038625334278_101,Not SNAP covered,FALSE,Not SNAP covered,FALSE,Not SNAP covered,FALSE,4,"Married, spouse present",Male,Non hispanic,White,Bachelor's degree,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Virginia,51,FALSE
038625334278_102,Not SNAP covered,FALSE,Not SNAP covered,FALSE,Not SNAP covered,FALSE,4,"Married, spouse present",Female,Non hispanic,White,Some college,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Virginia,49,FALSE
038625334341_101,Not SNAP covered,FALSE,Not SNAP covered,FALSE,Not SNAP covered,FALSE,4,"Married, spouse present",Male,Non hispanic,Black,High school,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Virginia,69,FALSE
038625334341_102,Not SNAP covered,FALSE,Not SNAP covered,FALSE,Not SNAP covered,FALSE,4,"Married, spouse present",Female,Non hispanic,Black,Less than high school,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Virginia,67,FALSE
038625334876_101,Not SNAP covered,FALSE,Not SNAP covered,FALSE,Not SNAP covered,FALSE,4,Divorced,Female,Non hispanic,Black,Some college,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Virginia,66,FALSE
