unique_ID_1,snap_wave1,imputed_snap_wave1,wave ID,marital status,sex,hispanic origin,race,education,citizenship,snap,employment,state,age,imputed_snap,SNAP_wave1,SNAP
038860021781_102,Not SNAP covered,FALSE,2,"Married, spouse present",Male,Non hispanic,White,Some college,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Virginia,27,FALSE,No,No
038860021882_101,Not SNAP covered,FALSE,2,Divorced,Male,Non hispanic,White,Less than high school,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Virginia,64,FALSE,No,No
038860021971_101,Not SNAP covered,FALSE,2,"Married, spouse present",Female,Non hispanic,Black,Some college,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Virginia,55,FALSE,No,No
038860021971_102,Not SNAP covered,FALSE,2,"Married, spouse present",Male,Non hispanic,Black,Less than high school,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Virginia,67,FALSE,No,No
038860037003_101,Not SNAP covered,FALSE,2,"Married, spouse present",Male,Non hispanic,White,High school,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Alabama,59,FALSE,No,No
038860037003_102,Not SNAP covered,FALSE,2,"Married, spouse present",Female,Non hispanic,White,High school,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Alabama,55,FALSE,No,No
038860037053_101,Not SNAP covered,FALSE,2,Never married,Male,Non hispanic,White,High school,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Alabama,38,FALSE,No,No
038860037085_101,Not SNAP covered,FALSE,2,"Married, spouse present",Male,Non hispanic,White,High school,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Alabama,41,FALSE,No,No
038860037085_102,Not SNAP covered,FALSE,2,"Married, spouse present",Female,Non hispanic,White,High school,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Alabama,46,FALSE,No,No
038860037085_103,Not SNAP covered,FALSE,2,Never married,Female,Non hispanic,White,High school,US citizen,Not SNAP covered,"No job all month, on layoff or looking for work all weeks",Alabama,19,FALSE,No,No
038860037092_101,Not SNAP covered,FALSE,2,Divorced,Male,Non hispanic,White,Some college,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Alabama,68,FALSE,No,No
038860037138_101,Not SNAP covered,FALSE,2,"Married, spouse present",Female,Non hispanic,White,High school,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Kentucky,58,FALSE,No,No
038860037138_102,Not SNAP covered,FALSE,2,"Married, spouse present",Male,Non hispanic,White,High school,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Kentucky,62,FALSE,No,No
038860037138_103,Not SNAP covered,FALSE,2,Never married,Male,Non hispanic,White,High school,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Kentucky,35,FALSE,No,No
038860037210_101,Not SNAP covered,FALSE,2,Separated,Male,Non hispanic,White,High school,US citizen,Not SNAP covered,"No job all month, on layoff or looking for work all weeks",Nebraska,56,FALSE,No,No
038860037373_101,Not SNAP covered,FALSE,2,"Married, spouse present",Male,Non hispanic,Other,Some college,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Oregon,30,FALSE,No,No
038860037373_102,Not SNAP covered,FALSE,2,"Married, spouse present",Female,Non hispanic,Other,High school,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Oregon,29,FALSE,No,No
038860037420_101,Not SNAP covered,FALSE,2,"Married, spouse present",Female,Non hispanic,Other,Some college,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Kentucky,44,FALSE,No,No
038860037420_102,Not SNAP covered,FALSE,2,"Married, spouse present",Male,Non hispanic,Other,High school,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Kentucky,42,FALSE,No,No
038860037509_101,Not SNAP covered,FALSE,2,"Married, spouse present",Female,Non hispanic,White,Postgraduate degree,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Kentucky,31,FALSE,No,No
038860037509_102,Not SNAP covered,FALSE,2,"Married, spouse present",Male,Non hispanic,White,Some college,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Kentucky,34,FALSE,No,No
038860037516_101,Not SNAP covered,FALSE,2,Divorced,Male,Non hispanic,White,Some college,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Oregon,75,FALSE,No,No
038860037554_101,Not SNAP covered,FALSE,2,Divorced,Female,Non hispanic,White,Some college,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Kentucky,72,FALSE,No,No
038860037692_101,Not SNAP covered,FALSE,2,"Married, spouse present",Female,Non hispanic,White,Bachelor's degree,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Kentucky,63,FALSE,No,No
038860037692_102,Not SNAP covered,FALSE,2,"Married, spouse present",Male,Non hispanic,White,Postgraduate degree,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Kentucky,70,FALSE,No,No
038860037829_101,Not SNAP covered,FALSE,2,"Married, spouse present",Female,Non hispanic,White,Bachelor's degree,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Alabama,67,FALSE,No,No
038860037829_102,Not SNAP covered,FALSE,2,"Married, spouse present",Male,Non hispanic,White,Postgraduate degree,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Alabama,66,FALSE,No,No
038860037851_101,Not SNAP covered,FALSE,2,"Married, spouse present",Female,Non hispanic,White,High school,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Alabama,76,FALSE,No,No
038860037851_102,Not SNAP covered,FALSE,2,"Married, spouse present",Male,Non hispanic,White,Less than high school,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Alabama,75,FALSE,No,No
038860037932_101,Not SNAP covered,FALSE,2,Divorced,Male,Non hispanic,White,High school,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Kentucky,47,FALSE,No,No
038860043018_101,Not SNAP covered,FALSE,2,Widowed,Male,Non hispanic,Black,Less than high school,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Alabama,86,FALSE,No,No
038860043049_101,Not SNAP covered,FALSE,2,Widowed,Male,Non hispanic,White,Postgraduate degree,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Virginia,76,FALSE,No,No
038860043049_102,Not SNAP covered,FALSE,2,Never married,Male,Non hispanic,White,Some college,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Virginia,24,FALSE,No,No
038860043061_101,Not SNAP covered,FALSE,2,Widowed,Female,Non hispanic,Other,Less than high school,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Alabama,71,FALSE,No,No
038860043105_101,Not SNAP covered,FALSE,2,Widowed,Male,Non hispanic,White,Less than high school,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Virginia,88,FALSE,No,No
038860043149_101,SNAP covered,FALSE,2,"Married, spouse present",Male,Non hispanic,White,Some college,US citizen,SNAP covered,"With a job entire month, worked all weeks",Oregon,34,FALSE,Yes,Yes
038860043149_102,SNAP covered,FALSE,2,"Married, spouse present",Female,Non hispanic,White,High school,US citizen,SNAP covered,"With a job entire month, worked all weeks",Oregon,30,FALSE,Yes,Yes
038860043197_101,SNAP covered,FALSE,2,Divorced,Female,Non hispanic,White,Some college,US citizen,SNAP covered,"No job all month, no time on layoff and no time looking for work",Oregon,54,FALSE,Yes,Yes
038860043197_102,SNAP covered,FALSE,2,Separated,Male,Non hispanic,White,High school,US citizen,SNAP covered,"With a job entire month, worked all weeks",Oregon,30,FALSE,Yes,Yes
038860043318_101,Not SNAP covered,FALSE,2,Divorced,Male,Non hispanic,White,High school,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Alabama,58,FALSE,No,No
038860043363_101,Not SNAP covered,FALSE,2,"Married, spouse present",Male,Non hispanic,White,Less than high school,US citizen,Not SNAP covered,"With a job all month, absent from work without pay 1+ weeks, absence not due to layoff",Alabama,61,FALSE,No,No
038860043363_102,Not SNAP covered,FALSE,2,"Married, spouse present",Female,Non hispanic,White,High school,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Alabama,59,FALSE,No,No
038860043466_101,Not SNAP covered,FALSE,2,"Married, spouse present",Male,Non hispanic,White,Postgraduate degree,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Nebraska,44,FALSE,No,No
038860043466_102,Not SNAP covered,FALSE,2,"Married, spouse present",Female,Non hispanic,White,Postgraduate degree,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Nebraska,45,FALSE,No,No
038860043536_102,Not SNAP covered,FALSE,2,Divorced,Female,Non hispanic,Black,Bachelor's degree,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Alabama,55,FALSE,No,No
038860043536_103,Not SNAP covered,FALSE,2,Divorced,Male,Non hispanic,Black,Some college,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Alabama,58,FALSE,No,No
038860043539_101,Not SNAP covered,FALSE,2,Divorced,Male,Non hispanic,White,Some college,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Virginia,38,FALSE,No,No
038860043591_101,Not SNAP covered,FALSE,2,"Married, spouse present",Female,Hispanic,White,Postgraduate degree,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Virginia,57,FALSE,No,No
038860043591_102,Not SNAP covered,FALSE,2,"Married, spouse present",Male,Non hispanic,White,Bachelor's degree,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Virginia,58,FALSE,No,No
038860043591_103,Not SNAP covered,FALSE,2,Never married,Male,Hispanic,White,Bachelor's degree,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Virginia,25,FALSE,No,No
038860043591_104,Not SNAP covered,FALSE,2,Never married,Male,Hispanic,White,Bachelor's degree,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Virginia,23,FALSE,No,No
038860043630_101,Not SNAP covered,FALSE,2,Divorced,Male,Hispanic,White,Less than high school,Non US citizen,Not SNAP covered,"With a job all month, absent from work without pay 1+ weeks, absence due to layoff",Oregon,55,FALSE,No,No
038860043631_101,Not SNAP covered,FALSE,2,"Married, spouse present",Male,Non hispanic,White,Postgraduate degree,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Oregon,46,FALSE,No,No
038860043631_102,Not SNAP covered,FALSE,2,"Married, spouse present",Female,Non hispanic,White,Bachelor's degree,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Oregon,44,FALSE,No,No
038860043765_101,Not SNAP covered,FALSE,2,Widowed,Female,Non hispanic,White,Some college,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",North Carolina,66,FALSE,No,No
038860043779_101,Not SNAP covered,FALSE,2,Divorced,Male,Non hispanic,White,Some college,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Nebraska,81,FALSE,No,No
038860043779_102,Not SNAP covered,FALSE,2,Never married,Male,Non hispanic,White,Some college,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Nebraska,56,FALSE,No,No
038860043814_101,Not SNAP covered,FALSE,2,Widowed,Female,Hispanic,White,High school,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Virginia,42,FALSE,No,No
038860043814_102,Not SNAP covered,FALSE,2,Never married,Male,Non hispanic,White,High school,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Virginia,18,FALSE,No,No
038860043814_103,Not SNAP covered,FALSE,2,Never married,Male,Non hispanic,White,Less than high school,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Virginia,17,FALSE,No,No
038860043814_104,Not SNAP covered,FALSE,2,Never married,Female,Non hispanic,White,Less than high school,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Virginia,16,FALSE,No,No
038860043830_101,Not SNAP covered,FALSE,2,"Married, spouse present",Male,Non hispanic,White,Less than high school,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Virginia,75,FALSE,No,No
038860043830_102,Not SNAP covered,FALSE,2,"Married, spouse present",Female,Non hispanic,White,Less than high school,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Virginia,72,FALSE,No,No
038860043884_101,SNAP covered,FALSE,2,"Married, spouse present",Male,Non hispanic,White,Some college,US citizen,SNAP covered,"With a job entire month, worked all weeks",Virginia,51,FALSE,Yes,Yes
038860043884_102,SNAP covered,FALSE,2,"Married, spouse present",Female,Non hispanic,White,High school,US citizen,SNAP covered,"With a job entire month, worked all weeks",Virginia,48,FALSE,Yes,Yes
038860043884_103,SNAP covered,FALSE,2,Never married,Female,Non hispanic,White,Less than high school,US citizen,SNAP covered,"No job all month, no time on layoff and no time looking for work",Virginia,17,FALSE,Yes,Yes
038860043887_101,Not SNAP covered,FALSE,2,Divorced,Female,Non hispanic,White,High school,US citizen,SNAP covered,"No job all month, no time on layoff and no time looking for work",Oregon,55,FALSE,No,Yes
038860043891_101,Not SNAP covered,FALSE,2,Widowed,Female,Hispanic,Other,High school,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Nebraska,84,FALSE,No,No
038860043891_102,Not SNAP covered,FALSE,2,Never married,Female,Hispanic,Other,High school,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Nebraska,54,FALSE,No,No
038860043891_103,Not SNAP covered,FALSE,2,Divorced,Female,Hispanic,Other,High school,US citizen,Not SNAP covered,"With a job entire month, worked all weeks",Nebraska,56,FALSE,No,No
038860046018_101,SNAP covered,FALSE,2,Never married,Female,Non hispanic,Other,Some college,US citizen,SNAP covered,"With a job entire month, worked all weeks",Alabama,36,TRUE,Yes,Yes
038860046018_103,Not SNAP covered,FALSE,2,Separated,Female,Non hispanic,Other,Some college,US citizen,Not SNAP covered,"No job all month, no time on layoff and no time looking for work",Alabama,63,FALSE,No,No
